circID	read	GT_AG_read	CT_AC_read	left_backratio	right_backratio	circID	annotaion	length_exon	pos_exon
chr14_56328183_56330487_+	20	20	0	0.277777777777778	0.224719101123595	chr14_56328183_56330487_+	gene_id "ENSG00000259719.5"; transcript_id "ENST00000560924.1"; gene_type "lincRNA"; gene_name "LINC02284"	243	exon_number4;exon_number3
chr8_97815328_97819238_+	1	1	0	0.0357142857142857	0.04	chr8_97815328_97819238_+	gene_id "ENSG00000104341.16"; transcript_id "ENST00000521545.6"; gene_type "protein_coding"; gene_name "LAPTM4B"	293	exon_number5;exon_number4;exon_number3
chr16_53141179_53157541_+	39	39	0	1	0.216666666666667	chr16_53141179_53157541_+	gene_id "ENSG00000177200.17"; transcript_id "ENST00000564845.5"; gene_type "protein_coding"; gene_name "CHD9"	1615	exon_number2
chr20_44972078_44987296_+	34	34	0	0.0674603174603175	0.211180124223602	chr20_44972078_44987296_+	gene_id "ENSG00000101109.11"; transcript_id "ENST00000487587.2"; gene_type "protein_coding"; gene_name "STK4"	1796	exon_number4;exon_number3;exon_number2
chr17_5361208_5365238_+	40	40	0	0.0917431192660551	0.194174757281553	chr17_5361208_5365238_+	gene_id "ENSG00000029725.16"; transcript_id "ENST00000575475.2"; gene_type "protein_coding"; gene_name "RABEP1"	687	exon_number10;exon_number9;exon_number8
chr16_21315907_21317126_+	66	66	0	0.956521739130435	1	chr16_21315907_21317126_+	gene_id "ENSG00000189149.12"; transcript_id "ENST00000637983.1"; gene_type "transcribed_unitary_pseudogene"; gene_name "CRYM-AS1"	323	exon_number2;exon_number1
chr19_8455405_8466614_+	45	45	0	0.246993524514339	1	chr19_8455405_8466614_+	gene_id "ENSG00000099783.11"; transcript_id "ENST00000593293.1"; gene_type "protein_coding"; gene_name "HNRNPM"	760	exon_number4;exon_number3;exon_number2;exon_number1
chr1_114463104_114464388_-	215	215	0	0.513126491646778	0.799256505576208	chr1_114463104_114464388_-	gene_id "ENSG00000197323.11"; transcript_id "ENST00000358465.6"; gene_type "protein_coding"; gene_name "TRIM33"	394	exon_number2;exon_number3;exon_number4
chr3_132349920_132356855_+	43	43	0	1	1	chr3_132349920_132356855_+	gene_id "ENSG00000014257.15"; transcript_id "ENST00000351273.11"; gene_type "protein_coding"; gene_name "ACPP"	354	exon_number10;exon_number9;exon_number8
chr19_41391733_41392980_-	9	9	0	1	0.75	chr19_41391733_41392980_-	gene_id "ENSG00000077348.8"; transcript_id "ENST00000593771.1"; gene_type "protein_coding"; gene_name "EXOSC5"	250	exon_number2;exon_number3;exon_number4
chr17_18290557_18294785_-	2	2	0	0.0487804878048781	0.222222222222222	chr17_18290557_18294785_-	gene_id "ENSG00000177302.14"; transcript_id "ENST00000582981.5"; gene_type "protein_coding"; gene_name "TOP3A"	603	exon_number9;exon_number10;exon_number11;exon_number12
chr4_147857553_147881932_+	20	20	0	0.204081632653061	0.423529411764706	chr4_147857553_147881932_+	gene_id "ENSG00000071205.11"; transcript_id "ENST00000506054.5"; gene_type "protein_coding"; gene_name "ARHGAP10"	6162	exon_number4;exon_number3;exon_number2;exon_number1
chr5_118928537_118944649_-	18	18	0	0.580645161290323	1	chr5_118928537_118944649_-	gene_id "ENSG00000169570.9"; transcript_id "ENST00000510708.5"; gene_type "protein_coding"; gene_name "DTWD2"	376	exon_number2;exon_number3;exon_number4
chr1_35014697_35019602_-	14	14	0	1	0.208955223880597	chr1_35014697_35019602_-	gene_id "ENSG00000163867.16"; transcript_id "ENST00000317538.9"; gene_type "protein_coding"; gene_name "ZMYM6"	2358	exon_number4
chr17_51217334_51225183_-	14	14	0	0.833333333333333	1	chr17_51217334_51225183_-	gene_id "ENSG00000011258.15"; transcript_id "ENST00000591270.1"; gene_type "protein_coding"; gene_name "MBTD1"	329	exon_number3;exon_number4;exon_number5
chr2_202464809_202467689_+	79	79	0	0.705357142857143	0.963414634146341	chr2_202464809_202467689_+	gene_id "ENSG00000204217.13"; transcript_id "ENST00000374580.8"; gene_type "protein_coding"; gene_name "BMPR2"	340	exon_number3;exon_number2
chr11_83273647_83278829_-	9	9	0	0.722222222222222	0.134328358208955	chr11_83273647_83278829_-	gene_id "ENSG00000137500.9"; transcript_id "ENST00000533761.5"; gene_type "protein_coding"; gene_name "CCDC90B"	913	exon_number3;exon_number4;exon_number5
chr20_21339044_21344208_+	2	2	0	0.00451467268623025	0.016	chr20_21339044_21344208_+	gene_id "ENSG00000088930.7"; transcript_id "ENST00000377191.4"; gene_type "protein_coding"; gene_name "XRN2"	293	exon_number16;exon_number15;exon_number14
chr2_33134793_33222151_+	29	29	0	1	0.210144927536232	chr2_33134793_33222151_+	gene_id "ENSG00000049323.15"; transcript_id "ENST00000404816.6"; gene_type "protein_coding"; gene_name "LTBP1"	838	exon_number9;exon_number8;exon_number7;exon_number6;exon_number5
chr8_68017846_68030658_+	56	56	0	0.918032786885246	0.777777777777778	chr8_68017846_68030658_+	gene_id "ENSG00000046889.18"; transcript_id "ENST00000288368.4"; gene_type "protein_coding"; gene_name "PREX2"	559	exon_number6;exon_number5;exon_number4;exon_number3;exon_number2
chr13_95757644_95760798_+	54	54	0	1	0.101694915254237	chr13_95757644_95760798_+	gene_id "ENSG00000102580.14"; transcript_id "ENST00000602402.5"; gene_type "protein_coding"; gene_name "DNAJC3"	452	exon_number7;exon_number6;exon_number5
chr2_135862607_135865163_-	10	10	0	0.0917431192660551	0.0909090909090909	chr2_135862607_135865163_-	gene_id "ENSG00000076003.4"; transcript_id "ENST00000264156.2"; gene_type "protein_coding"; gene_name "MCM6"	291	exon_number7;exon_number8
chr7_77581427_77592256_+	9	9	0	0.047752808988764	0.0228571428571429	chr7_77581427_77592256_+	gene_id "ENSG00000127947.15"; transcript_id "ENST00000481154.1"; gene_type "protein_coding"; gene_name "PTPN12"	432	exon_number1
chr12_19320562_19348519_+	100	100	0	0.740740740740741	0.684931506849315	chr12_19320562_19348519_+	gene_id "ENSG00000052126.14"; transcript_id "ENST00000424268.5"; gene_type "protein_coding"; gene_name "PLEKHA5"	857	exon_number19;exon_number18;exon_number17;exon_number16;exon_number15;exon_number14;exon_number13;exon_number12
chr7_152263016_152315338_-	44	44	0	0.291390728476821	0.523809523809524	chr7_152263016_152315338_-	gene_id "ENSG00000055609.17"; transcript_id "ENST00000262189.10"; gene_type "protein_coding"; gene_name "KMT2C"	904	exon_number4;exon_number5;exon_number6;exon_number7;exon_number8;exon_number9
chr1_117402186_117466427_+	29	29	0	0.879438842612889	1	chr1_117402186_117466427_+	gene_id "ENSG00000198162.12"; transcript_id "ENST00000356554.7"; gene_type "protein_coding"; gene_name "MAN1A2"	859	exon_number8;exon_number7;exon_number6;exon_number5;exon_number4;exon_number3;exon_number2
chr13_40940921_40943925_-	72	72	0	0.109090909090909	0.063501849568434	chr13_40940921_40943925_-	gene_id "ENSG00000120690.15"; transcript_id "ENST00000625359.1"; gene_type "protein_coding"; gene_name "ELF1"	724	exon_number5;exon_number6;exon_number7
chr9_132300630_132311856_-	60	60	0	0.882352941176471	0.58252427184466	chr9_132300630_132311856_-	gene_id "ENSG00000107290.13"; transcript_id "ENST00000436441.5"; gene_type "protein_coding"; gene_name "SETX"	272	exon_number1;exon_number2
chr6_149701779_149702266_-	21	21	0	0.216494845360825	0.152866242038217	chr6_149701779_149702266_-	gene_id "ENSG00000131023.12"; transcript_id "ENST00000543571.5"; gene_type "protein_coding"; gene_name "LATS1"	487	exon_number2
chr7_104161072_104168525_-	9	9	0	1	0.0529411764705882	chr7_104161072_104168525_-	gene_id "ENSG00000164815.10"; transcript_id "ENST00000477223.1"; gene_type "protein_coding"; gene_name "ORC5"	609	exon_number1;exon_number2
chr10_5773842_5800705_-	49	49	0	0.0448717948717949	0.200822078684674	chr10_5773842_5800705_-	gene_id "ENSG00000270427.1"; transcript_id "ENST00000603087.1"; gene_type "processed_pseudogene"; gene_name "NRBF2P5"	787	exon_number1
chr21_37420299_37472880_+	10	10	0	0.454545454545455	0.0197628458498024	chr21_37420299_37472880_+	gene_id "ENSG00000157540.20"; transcript_id "ENST00000642309.1"; gene_type "protein_coding"; gene_name "DYRK1A"	623	exon_number6;exon_number5;exon_number4;exon_number3;exon_number2;exon_number1
chr17_29482197_29495727_+	14	14	0	0.0512820512820513	0.168674698795181	chr17_29482197_29495727_+	gene_id "ENSG00000160551.11"; transcript_id "ENST00000261716.7"; gene_type "protein_coding"; gene_name "TAOK1"	432	exon_number11;exon_number10;exon_number9;exon_number8
chr19_49331617_49332296_-	6	6	0	1	1	chr19_49331617_49332296_-	gene_id "ENSG00000197813.5"; transcript_id "ENST00000602554.1"; gene_type "lincRNA"; gene_name "AC011450.1"	457	exon_number2;exon_number3
chr5_79623252_79669028_+	51	51	0	0.139344262295082	0.402730375426621	chr5_79623252_79669028_+	gene_id "ENSG00000164329.13"; transcript_id "ENST00000453514.5"; gene_type "protein_coding"; gene_name "TENT2"	972	exon_number12;exon_number11;exon_number10;exon_number9;exon_number8;exon_number7;exon_number6;exon_number5;exon_number4
chr11_86007542_86031611_-	26	26	0	0.130653266331658	0.635922330097087	chr11_86007542_86031611_-	gene_id "ENSG00000073921.17"; transcript_id "ENST00000526033.5"; gene_type "protein_coding"; gene_name "PICALM"	670	exon_number2;exon_number3;exon_number4;exon_number5;exon_number6;exon_number7;exon_number8
chr13_95177707_95186892_-	58	58	0	0.659090909090909	0.389261744966443	chr13_95177707_95186892_-	gene_id "ENSG00000125257.14"; transcript_id "ENST00000642524.1"; gene_type "protein_coding"; gene_name "ABCC4"	371	exon_number13;exon_number14;exon_number15
chr5_37221324_37224740_-	103	103	0	1	0.562841530054645	chr5_37221324_37224740_-	gene_id "ENSG00000197603.13"; transcript_id "ENST00000508244.5"; gene_type "protein_coding"; gene_name "CPLANE1"	452	exon_number12;exon_number13;exon_number14
chr1_52477708_52481923_-	174	174	0	0.73109243697479	1	chr1_52477708_52481923_-	gene_id "ENSG00000134744.13"; transcript_id "ENST00000371544.7"; gene_type "protein_coding"; gene_name "TUT4"	505	exon_number10;exon_number11;exon_number12
chr1_200852541_200857424_+	18	18	0	1	1	chr1_200852541_200857424_+	gene_id "ENSG00000118200.14"; transcript_id "ENST00000236925.8"; gene_type "protein_coding"; gene_name "CAMSAP2"	661	exon_number17;exon_number16;exon_number15;exon_number14;exon_number13
chr15_94440176_94458246_+	118	118	0	0.461971830985915	0.742138364779874	chr15_94440176_94458246_+	gene_id "ENSG00000140563.14"; transcript_id "ENST00000357742.8"; gene_type "protein_coding"; gene_name "MCTP2"	272	exon_number19;exon_number18;exon_number17
chr15_28260777_28263169_-	6	6	0	1	0.24	chr15_28260777_28263169_-	gene_id "ENSG00000128731.16"; transcript_id "ENST00000564734.5"; gene_type "protein_coding"; gene_name "HERC2"	444	exon_number16;exon_number17
chr9_96320998_96324169_-	78	78	0	1	0.364485981308411	chr9_96320998_96324169_-	gene_id "ENSG00000285269.2"; transcript_id "ENST00000643789.1"; gene_type "protein_coding"; gene_name "AL160269.1"	503	exon_number6;exon_number7;exon_number8
chr6_141862351_141914918_-	26	26	0	1	1	NA	NA	NA	NA
chr11_82849914_82860117_-	6	6	0	0.25	0.6	chr11_82849914_82860117_-	gene_id "ENSG00000137509.10"; transcript_id "ENST00000393399.6"; gene_type "protein_coding"; gene_name "PRCP"	579	exon_number3;exon_number4;exon_number5;exon_number6
chr17_8553955_8561112_-	109	109	0	1	1	chr17_8553955_8561112_-	gene_id "ENSG00000270606.1"; transcript_id "ENST00000605229.1"; gene_type "processed_pseudogene"; gene_name "PPIAP52"	491	exon_number1
chr5_79439010_79457018_-	42	42	0	0.736842105263158	1	chr5_79439010_79457018_-	gene_id "ENSG00000152413.14"; transcript_id "ENST00000334082.10"; gene_type "protein_coding"; gene_name "HOMER1"	518	exon_number2;exon_number3;exon_number4;exon_number5
chrX_3817545_3829392_-	15	15	0	1	1	chrX_3817545_3829392_-	gene_id "ENSG00000285756.1"; transcript_id "ENST00000648217.1"; gene_type "lincRNA"; gene_name "BX890604.2"	1633	exon_number7;exon_number8;exon_number9;exon_number10;exon_number11;exon_number12
chr2_9279317_9297445_+	13	13	0	0.317073170731707	0.104838709677419	chr2_9279317_9297445_+	gene_id "ENSG00000151693.10"; transcript_id "ENST00000315273.4"; gene_type "protein_coding"; gene_name "ASAP2"	217	exon_number3;exon_number2
chr9_130620354_130623711_+	40	40	0	0.174672489082969	0.305343511450382	chr9_130620354_130623711_+	gene_id "ENSG00000107164.15"; transcript_id "ENST00000319725.9"; gene_type "protein_coding"; gene_name "FUBP3"	306	exon_number11;exon_number10;exon_number9
chr6_145864388_145894977_-	64	64	0	1	0.627272727272727	chr6_145864388_145894977_-	gene_id "ENSG00000235652.7"; transcript_id "ENST00000606388.5"; gene_type "antisense"; gene_name "AL356599.1"	3380	exon_number3
chr10_97460458_97464825_+	8	8	0	1	1	chr10_97460458_97464825_+	gene_id "ENSG00000155229.20"; transcript_id "ENST00000495415.5"; gene_type "protein_coding"; gene_name "MMS19"	881	exon_number1;exon_number2;exon_number3;exon_number4;exon_number5;exon_number6
chr1_150226608_150229237_-	11	11	0	0.0284974093264249	0.00970873786407767	chr1_150226608_150229237_-	gene_id "ENSG00000143401.14"; transcript_id "ENST00000616917.4"; gene_type "protein_coding"; gene_name "ANP32E"	352	exon_number4;exon_number5
chr17_31982999_31988497_+	1	1	0	0.00325732899022801	1	chr17_31982999_31988497_+	gene_id "ENSG00000178691.10"; transcript_id "ENST00000322652.9"; gene_type "protein_coding"; gene_name "SUZ12"	282	exon_number10;exon_number9
chr4_139116649_139139497_-	8	8	0	1	0.444444444444444	chr4_139116649_139139497_-	gene_id "ENSG00000109381.19"; transcript_id "ENST00000511006.1"; gene_type "protein_coding"; gene_name "ELF2"	1180	exon_number2;exon_number3
chr15_57231152_57253468_+	1	1	0	0.302564102564103	0.0232558139534884	chr15_57231152_57253468_+	gene_id "ENSG00000260689.2"; transcript_id "ENST00000564298.2"; gene_type "processed_pseudogene"; gene_name "HNRNPA3P11"	933	exon_number1
chr1_66891154_66905375_-	5	5	0	0.0588235294117647	0.131578947368421	chr1_66891154_66905375_-	gene_id "ENSG00000152763.16"; transcript_id "ENST00000488333.2"; gene_type "protein_coding"; gene_name "WDR78"	516	exon_number2
chr1_93894614_93897898_-	4	4	0	0.0392156862745098	0.0952380952380952	chr1_93894614_93897898_-	gene_id "ENSG00000023909.9"; transcript_id "ENST00000370238.7"; gene_type "protein_coding"; gene_name "GCLM"	375	exon_number4;exon_number5;exon_number6
chr14_35000936_35008831_+	2	2	0	0.0202020202020202	0.0204081632653061	chr14_35000936_35008831_+	gene_id "ENSG00000100883.11"; transcript_id "ENST00000216774.10"; gene_type "protein_coding"; gene_name "SRP54"	311	exon_number7;exon_number6;exon_number5;exon_number4
chr17_35976275_35976699_-	7	7	0	1	1	chr17_35976275_35976699_-	gene_id "ENSG00000275152.4"; transcript_id "ENST00000613642.4"; gene_type "protein_coding"; gene_name "CCL16"	206	exon_number3
chr19_48913011_48913564_+	7	7	0	0.0200573065902579	0.0274509803921569	chr19_48913011_48913564_+	gene_id "ENSG00000104805.15"; transcript_id "ENST00000424608.1"; gene_type "protein_coding"; gene_name "NUCB1"	275	exon_number6;exon_number5
chr1_154251041_154257434_+	2	2	0	0.0111111111111111	0.00520833333333333	chr1_154251041_154257434_+	gene_id "ENSG00000143569.18"; transcript_id "ENST00000361546.6"; gene_type "protein_coding"; gene_name "UBAP2L"	1221	exon_number19;exon_number18;exon_number17;exon_number16;exon_number15;exon_number14;exon_number13;exon_number12
chr11_33286413_33287511_+	220	215	5	0.765765765765766	0.305980528511822	chr11_33286413_33287511_+	gene_id "ENSG00000110422.11"; transcript_id "ENST00000525975.5"; gene_type "protein_coding"; gene_name "HIPK3"	1098	exon_number2
chr10_5422430_5431548_-	1	1	0	1	1	chr10_5422430_5431548_-	gene_id "ENSG00000173848.18"; transcript_id "ENST00000355029.8"; gene_type "protein_coding"; gene_name "NET1"	125	exon_number3;exon_number2
chr10_89743808_89754673_+	62	62	0	0.607843137254902	0.303921568627451	chr10_89743808_89754673_+	gene_id "ENSG00000138182.14"; transcript_id "ENST00000260753.8"; gene_type "protein_coding"; gene_name "KIF20B"	583	exon_number26;exon_number25;exon_number24;exon_number23;exon_number22
chrX_123665642_123686714_-	21	21	0	0.235955056179775	0.121387283236994	chrX_123665642_123686714_-	gene_id "ENSG00000125676.19"; transcript_id "ENST00000245838.12"; gene_type "protein_coding"; gene_name "THOC2"	780	exon_number8;exon_number9;exon_number10;exon_number11;exon_number12
chr7_8218305_8236005_-	54	54	0	0.346153846153846	1	chr7_8218305_8236005_-	gene_id "ENSG00000003147.18"; transcript_id "ENST00000455539.5"; gene_type "protein_coding"; gene_name "ICA1"	866	exon_number2;exon_number3;exon_number4;exon_number5;exon_number6;exon_number7
chr5_100856103_100895785_-	24	24	0	1	0.0952380952380952	chr5_100856103_100895785_-	gene_id "ENSG00000113532.12"; transcript_id "ENST00000451528.2"; gene_type "protein_coding"; gene_name "ST8SIA4"	1420	exon_number2;exon_number3
chr1_59339958_59378837_+	1	1	0	0.0416666666666667	0.388888888888889	chr1_59339958_59378837_+	gene_id "ENSG00000172456.17"; transcript_id "ENST00000303721.11"; gene_type "protein_coding"; gene_name "FGGY"	350	exon_number5;exon_number4;exon_number3
chr15_72760407_72775097_-	33	33	0	0.392857142857143	0.279661016949153	chr15_72760407_72775097_-	gene_id "ENSG00000159322.17"; transcript_id "ENST00000565814.1"; gene_type "protein_coding"; gene_name "ADPGK"	407	exon_number2;exon_number3;exon_number4
chr3_51470929_51496780_-	30	30	0	0.441176470588235	1	chr3_51470929_51496780_-	gene_id "ENSG00000145041.15"; transcript_id "ENST00000335891.5"; gene_type "protein_coding"; gene_name "DCAF1"	195	exon_number1;exon_number2
chr9_114359594_114364619_-	11	11	0	0.0564102564102564	0.0358306188925081	chr9_114359594_114364619_-	gene_id "ENSG00000106948.16"; transcript_id "ENST00000307564.8"; gene_type "protein_coding"; gene_name "AKNA"	759	exon_number7;exon_number8;exon_number9;exon_number10;exon_number11
chr17_42722795_42730918_-	10	10	0	0.196078431372549	0.561728395061728	chr17_42722795_42730918_-	gene_id "ENSG00000108799.12"; transcript_id "ENST00000586103.5"; gene_type "protein_coding"; gene_name "EZH1"	584	exon_number2;exon_number3;exon_number4;exon_number5;exon_number6
chr15_81859826_81926025_-	25	25	0	1	0.508771929824561	chr15_81859826_81926025_-	gene_id "ENSG00000259692.5"; transcript_id "ENST00000560097.1"; gene_type "lincRNA"; gene_name "AC104041.1"	197	exon_number1
chr16_10387144_10414612_+	20	20	0	0.666666666666667	0.416666666666667	chr16_10387144_10414612_+	gene_id "ENSG00000166669.13"; transcript_id "ENST00000566316.5"; gene_type "protein_coding"; gene_name "ATF7IP2"	509	exon_number3;exon_number2
chr13_99238427_99244624_+	127	127	0	0.701657458563536	0.888111888111888	chr13_99238427_99244624_+	gene_id "ENSG00000134882.15"; transcript_id "ENST00000473091.5"; gene_type "protein_coding"; gene_name "UBAC2"	355	exon_number5;exon_number4;exon_number3
